Month,Publisher,Segment,Revenue,Network ,Platform
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Capri Sun, 1.77 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks, 4.92 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Kool Aid, 1.49 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Mio, 2.82 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Minute Maid, 5.48 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Ocean Spray, 2.24 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Nestle, 2.35 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - V8, 2.21 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Juice and non-Carbonated - Shelf Stable Juices and Drinks - Welch, 2.23 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage, 6.66 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Arizona, 5.71 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Glaceau, 7.77 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Lipton, 6.97 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Redbull, 8.00 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Snapple, 6.73 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Sobe, 7.26 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - New Age Beverage - Sparkling Ice, 4.59 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Powdered Instant Drinks, 1.99 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Powdered Instant Drinks - Crystal Light, 2.33 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Powdered Instant Drinks - Kool Aid, 2.49 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Florida's Natural, 3.78 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks, 7.57 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Minute Maid, 6.38 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Naked, 1.46 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Simply Orange, 3.15 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Sunny D, 1.28 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Refrigerated Drinks - Tropicana, 2.28 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Teas - Instant Tea, 1.57 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Beverages - Teas - Lipton, 4.13 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Cadbury, 2.64 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Candy, 1.82 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Candy - Hershey, 1.68 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Chocolate, 1.56 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Chocolate - Hershey, 1.96 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Gum - Cadbury Adams, 2.26 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Gum, 1.84 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Gum - Wrigleys, 2.03 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Ice Breakers, 2.33 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Jolly Ranchers, 1.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Payday, 2.20 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Candy and Gum - Twizzlers, 2.59 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Hot - Quaker, 2.88 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - General Mills, 3.51 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Kelloggs, 4.57 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Malt o Meal, 2.08 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Post Brands, 2.61 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Kashi, 1.43 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cereal - Quaker Brands, 1.83 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - McCormick, 2.71 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce, 2.03 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce - A1, 2.82 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce - Heinz, 3.06 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce - Franks Redhot, 3.08 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce - Kraft, 2.23 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Meat and Fish Sauce - Sweet Baby Rays, 3.38 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Mexican Sauce, 3.54 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Mexican Sauce - Mexican Sauce Mix, 4.67 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Mexican Sauce - Pace Brands, 4.34 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Mexican Sauce - Tostitos, 3.87 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Mustard, 1.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Oriental Sauce, 4.55 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Oriental Sauce - Kikkoman, 3.54 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce, 1.51 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Bertoli, 1.64 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Francesco Rinaldi, 2.79 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Classico, 1.34 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Hunts, 1.53 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Prego, 1.34 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Pasta Sauce - Ragu, 2.90 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Salad Dressing, 2.69 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Salad Dressing - HIdden Valley, 3.16 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Salad Dressing - Wish Bone, 1.64 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Salad Dressing - Kraft, 2.19 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Condiments and Sauces - Salad Dressing - Kens Steak House, 1.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Cookies, 3.27 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Cookies - Nabisco, 3.55 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Cookies - Pepperidge Farms, 2.39 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Cookies - Keebler, 1.75 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers, 5.33 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers - Keebler, 3.29 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers - Lance, 4.11 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers - Nabisco, 3.18 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers - Pepperidge Farms, 1.96 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Cookies and Crackers - Crackers - Sunshine Brands, 3.23 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Butter, 1.53 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Cream Cheese, 1.01 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine, 4.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine - Blue Bonnet, 3.30 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine - I Can't Believe It's Not Butter, 3.71 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine - Imperial, 2.29 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine - Smart Balance, 2.30 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Margarine - Country Crock, 2.69 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Mayonaise - Kraft, 2.88 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Mayonaise, 6.66 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Mayonaise - Best Foods, 5.31 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Sour Cream, 2.97 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Sour Cream - Breakstones, 1.26 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Butter and Other Spreads - Sour Cream - Daisy, 3.05 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Bel Gioioso, 1.84 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Borden, 3.41 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Cracker Barrel, 3.44 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Cabot, 2.65 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Frigo, 2.34 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Kraft, 1.35 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Sargento, 1.89 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - The Laughing Cow, 2.97 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cheese - Velveeta, 2.11 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Coffee Creamer, 2.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Coffee Creamer - Nestle, 2.31 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream, 3.68 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream - Baileys, 2.26 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream - International Delights, 4.45 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream - Land O Lakes, 3.32 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream Cheese, 1.80 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Cream Cheese - Philadelphia, 3.15 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream, 3.35 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Ben and Jerrys, 2.82 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Blue Bell, 2.48 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Blue Bunny, 3.35 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Breyers, 1.53 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Friendlys, 2.09 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Haggen Dazs, 1.57 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Ice Cream - Dreyers, 1.83 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Blue Diamond, 3.26 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Garelick, 4.41 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Horizon Organic, 4.12 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Lactaid, 4.90 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Silk, 3.95 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk - Nestle, 4.29 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk Modifiers - Hersheys, 3.50 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk Modifiers, 3.96 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Milk Modifiers - Nestle, 4.47 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Whipped Cream, 4.24 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Whipped Cream - Kraft, 4.65 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Yogurt - Chobani, 2.50 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Yogurt - Dannon, 4.17 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Yogurt - Stonyfield, 5.10 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Dairy - Yogurt - Yoplait, 2.53 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - California Giant Berry, 7.27 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Cuties, 3.47 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Dole, 3.16 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Driscoll, 3.19 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Del Monte, 1.95 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Naturipe, 2.84 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Produce Electronic ID, 2.44 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Sunkist, 2.94 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Fruit - Wellpict, 3.64 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Poultry, 3.08 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Poultry - Perdue, 3.48 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Poultry - Shady Brook Farms, 2.95 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Sausage, 2.18 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Sausage - Ekrich, 1.66 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Fresh Produce - Sausage - Johnsonville, 1.43 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Appetizers, 3.91 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Appetizers - Farm Rich, 2.23 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Appetizers - Totinos, 4.16 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Baked Goods, 8.50 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Baked Goods - New York Brands, 9.60 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Baked Goods - Pepperidge Farms, 1.74 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Breakfast - Jimmy Dean, 2.56 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree, 8.93 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Banquet, 3.84 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Birds Eye, 4.74 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Lean Cuisine, 6.90 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Marie Callenders, 5.07 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Michelinas, 4.99 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Perdue, 6.23 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Stouffers, 4.37 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Tyson, 3.44 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Entree - Weight Watchers, 5.45 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza, 3.73 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Digiorno, 3.86 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Freschetta, 3.31 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Red Baron, 2.00 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Tombstone, 3.63 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Pizza - Totinos, 3.43 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Potatoes and Onion Rings, 3.20 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Potatoes and Onion Rings - Alexia, 2.42 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Potatoes and Onion Rings - Ore Ida, 2.96 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sandwiches - El Monterey, 2.01 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sandwiches, 2.76 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sandwiches - Lean Pockets, 2.99 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sandwiches - Hot Pockets, 2.89 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sausage - Banquet, 1.76 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sausage, 2.13 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Seafood, 3.11 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Seafood - Gortons, 6.36 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods, 5.11 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Edwards, 3.35 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Marie Callenders, 1.76 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Mrs Smiths, 3.51 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Sara Lee, 5.72 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sweet Goods - Toaster Pastries, 5.40 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables, 2.93 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables - Birds Eye, 2.06 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables - Green Giant, 2.49 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Vegetables - Pictsweet, 3.14 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Waffles Pancakes and French Toast, 2.51 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Waffles Pancakes and French Toast - Aunt Jeminas, 2.40 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Waffles Pancakes and French Toast - Kelloggs, 1.74 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Frozen Sausage - Jimmy Dean, 6.12 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Frozen Foods - Meat, 4.58 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Grain Cakes", 4.57 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Pasta - Barilla", 1.84 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Pasta - Muellers", 4.11 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Pasta - No Yolks", 2.18 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Pasta - Ronzoni", 2.41 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Rice", 4.94 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Refrigerated Pasta and Sauce", 2.50 ,,
2018-03,ShareThis US,"eXelate Intent - CPG - Grains, Pasta and Beans - Rice - Minute Brands", 6.33 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Breakfast Meat, 3.32 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Breakfast Meat - Hormel, 2.61 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Breakfast Meat - Oscar Meyer, 2.92 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Breakfast Meat - Smithfields, 1.43 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Condiments - Catsup - Heinz, 2.47 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Condiments - Catsup - Hunts, 1.76 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Eggs, 1.91 ,,
2018-03,ShareThis US,eXelate Intent - CPG - Groceries - Eggs - Egglands, 2.70 ,,
