Year,Quarter,Month,Endpoint,Country,Region,Integration Partner,Sale Type,Branding,Segment Type,Partner Name,Advertiser Name,Buyer Name,Segment Name,Revenue,Segment ID,Vertical Segment Name,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,L1,L2,L3,L4,L5,L6
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Beauty & Fitness > Face & Body Care > Make-Up & Cosmetics,57.43,1001011649,Beauty & Fitness > Face & Body Care > Make-Up & Cosmetics,-,-,-,-,Beauty & Fitness,Face & Body Care,Make-Up & Cosmetics,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Interest from Social Activity > Political > Candidate > Trump Supporters,57.79,1000903649,Political > Candidate > Trump Supporters,-,-,-,-,Political,Candidate,Trump Supporters,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Home & Garden > Home Furnishings,58.06,1001290449,Home & Garden > Home Furnishings,-,-,-,-,Home & Garden,Home Furnishings,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Religion & Belief > Self-help & Motivational,58.26,1001290579,People & Society > Religion & Belief > Self-help & Motivational,-,-,-,-,People & Society,Religion & Belief,Self-help & Motivational,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Jobs & Education > Education > Vocational & Continuing Education,59.7,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Beauty & Fitness > Face & Body Care > Skin & Nail Care,60.29,1001011639,Beauty & Fitness > Face & Body Care > Skin & Nail Care,-,-,-,-,Beauty & Fitness,Face & Body Care,Skin & Nail Care,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 207,N/A,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Newspapers,60.93,1003089566,Interest from Social Data > Ben & Jerry's > Vertical > Newspapers,Ivy Levine,Aegis Group,Ben & Jerry's,Ben&Jerry_Commuter_2018_Q2Q3_Seg,Interest from Social Data,Ben & Jerry's,Vertical,Newspapers,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Hospitality Industry > Event Planning,61.35,1001012849,Business & Industrial > Hospitality Industry > Event Planning,-,-,-,-,Business & Industrial,Hospitality Industry,Event Planning,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Games > Family-Oriented Games & Activities,61.98,1001290399,Games > Family-Oriented Games & Activities,-,-,-,-,Games,Family-Oriented Games & Activities,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Vision Care > Eye Exams & Optometry,64.14,1001013629,Health > Vision Care > Eye Exams & Optometry,-,-,-,-,Health,Vision Care,Eye Exams & Optometry,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > HVR > Category Food Condiments Dressings,65.4,1001159539,HVR > Category Food Condiments Dressings,Jordyn Deromedi,WPP Group,Clorox,Clorox_HiddenValleyRanch_SuperBowlSegments _AKQA_2016_Q4-Q1,HVR,Category Food Condiments Dressings,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Luggage & Travel Accessories,70.36,1001015089,Travel > Luggage & Travel Accessories,-,-,-,-,Travel,Luggage & Travel Accessories,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 1431158,N/A,ShareThis > Interest from Social Activity > Emirates > Vertical > Bollywood & Asian Film,71.98,1003167709,Emirates > Vertical > Bollywood & Asian Film,Kristin Reed,Havas Digital,Emirates Airlines,Emirates Indian American Campaign_Affiperf_2018_Segments,Emirates,Vertical,Bollywood & Asian Film,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 894145,N/A,ShareThis > Interest from Social Activity > Viacom > Custom > VH1 Keywords,72.76,1003089726,Viacom > Custom > VH1 Keywords,Kristin Reed,,VH1,Viacom_VH1 Mother's Day_Q2_2018_Segments,Viacom,Custom,VH1 Keywords,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Home & Garden > Home Improvement,73.9,1001010479,Home & Garden > Home Improvement,-,-,-,-,Home & Garden,Home Improvement,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Social Issues & Advocacy > Charity & Philanthropy,74.82,1001014419,People & Society > Social Issues & Advocacy > Charity & Philanthropy,-,-,-,-,People & Society,Social Issues & Advocacy,Charity & Philanthropy,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Home & Garden > Kitchen & Dining,78.72,1001290459,Home & Garden > Kitchen & Dining,-,-,-,-,Home & Garden,Kitchen & Dining,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Women's Health,83.75,1001266759,Health > Women's Health,-,-,-,-,Health,Women's Health,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Family & Relationships > Romance,85.27,1001009909,People & Society > Family & Relationships > Romance,-,-,-,-,People & Society,Family & Relationships,Romance,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,upgrade_30331,N/A,ShareThis > Business & Industrial > Energy & Utilities,89.88,1001012819,Business & Industrial > Energy & Utilities,-,-,-,-,Business & Industrial,Energy & Utilities,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Autos & Vehicles > Vehicle Brands > Bentley,90.98,1001290169,Autos & Vehicles > Vehicle Brands > Bentley,-,-,-,-,Autos & Vehicles,Vehicle Brands,Bentley,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Advertiser 1061531,N/A,ShareThis > ShareThis > Interest from Social Activity > Morgan Stanley > Vertical > Business News > 1,91.1,1002660356,Morgan Stanley > Vertical > Business News > 1,Jessica Ackerson,Publicis,Morgan Stanley,MorganStanley_2018BidtellectSegments_SparkFoundry_2018,Morgan Stanley,Vertical,Business News ,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Life Event,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Life Event > Movers,91.17,1002846776,State Farm > Life Event > Movers,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Life Event,Movers,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Bus & Rail,94.82,1001015069,Travel > Bus & Rail,-,-,-,-,Travel,Bus & Rail,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Science > Computer Science > Machine Learning & Artificial Intelligence,95.06,1001009599,Science > Computer Science > Machine Learning & Artificial Intelligence,-,-,-,-,Science,Computer Science,Machine Learning & Artificial Intelligence,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Car Rental & Taxi Services,95.73,1001009179,Travel > Car Rental & Taxi Services,-,-,-,-,Travel,Car Rental & Taxi Services,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 641736,N/A,ShareThis > Interest from Social Activity > Nestle Tidy Cats Segment,96.73,1002774506,Nestle Tidy Cats Segment,Alex Walsh,,Nestle USA,Nestle_Tidy Cats Free & Clean_Metavision_Q1-Q4_2018,Nestle Tidy Cats Segment,,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 2493231,N/A,ShareThis > Interest from Social Activity > Estee Lauder > Custom > Estee,97.38,1003161539,Estee Lauder > Custom > Estee,Alex Walsh,Interpublic,UM NY,Estee Lauder_In Market Foundation_UM_Q2_2018_Segments,Estee Lauder,Custom,Estee,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,upgrade_31218,N/A,ShareThis > People & Society > Social Issues & Advocacy > Charity & Philanthropy,98.23,1001014419,People & Society > Social Issues & Advocacy > Charity & Philanthropy,-,-,-,-,People & Society,Social Issues & Advocacy,Charity & Philanthropy,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley > Custom > Salad Dressing,98.51,1001628116,Hidden Valley > Custom > Salad Dressing,Jordyn Deromedi,,hiddenvalley.com,Clorox_Hidden Valley Ranch_AKQA_2018_Q2_Segments,Hidden Valley,Custom,Salad Dressing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > News > Journalism & News Industry,102.95,1001010039,News > Journalism & News Industry,-,-,-,-,News,Journalism & News Industry,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Vertical > HSP,103.46,1002846736,State Farm > Vertical > HSP,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Vertical,HSP,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 134,N/A,ShareThis > Interest from Social Activity > Amtrak > Vertical > Tourist Destinations,106.76,1002851806,Amtrak > Vertical > Tourist Destinations,Alex Walsh,Interpublic,Amtrak,Amtrak_Initiative_2018_Segments,Amtrak,Vertical,Tourist Destinations,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley > Custom > Salads,108.49,1001628146,Hidden Valley > Custom > Salads,Jordyn Deromedi,Not Applicable,hiddenvalley.com,Clorox_Hidden Valley JAS Video_AKQA_2017_Q3_Segments,Hidden Valley,Custom,Salads,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Life Event,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Life Event > Wedding Planning,110.65,1002846746,State Farm > Life Event > Wedding Planning,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Life Event,Wedding Planning,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Real Estate > Timeshares & Vacation Properties,111.74,1001009699,Real Estate > Timeshares & Vacation Properties,-,-,-,-,Real Estate,Timeshares & Vacation Properties,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,112.58,1001012429,Autos & Vehicles > Bicycles & Accessories > Mountain Bikes,-,-,-,-,Autos & Vehicles,Bicycles & Accessories,Mountain Bikes,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Internet & Telecom > Email & Messaging,115.15,1001290469,Internet & Telecom > Email & Messaging,-,-,-,-,Internet & Telecom,Email & Messaging,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 849135,N/A,ShareThis > ShareThis > Interest from Social Activity > Cox > Custom Movers2 Segment > 1,116.3,1001314699,Cox > Custom Movers2 Segment > 1,Ivy Levine,Publicis,COX Communications,Cox Movers Segments_Mediavest_Q2_2016,Cox,Custom Movers2 Segment ,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 894145,N/A,ShareThis > Interest from Social Activity > Viacom > Custom > VH1 Mother's Day,117.6,1003089716,Viacom > Custom > VH1 Mother's Day,Kristin Reed,,VH1,Viacom_VH1 Mother's Day_Q2_2018_Segments,Viacom,Custom,VH1 Mother's Day,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1662157,N/A,ShareThis > Interest from Social Activity > Nestle > Custom > Gerber Snacks,118.88,1003146089,Nestle > Custom > Gerber Snacks,Alex Walsh,WPP Group,Nestle USA,Nestle_Gerber Snacks_Metavision_2018_Q1-Q4_Segments,Nestle,Custom,Gerber Snacks,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Business & Industrial > Agriculture & Forestry > Crops & Seed,124.41,1001012729,Business & Industrial > Agriculture & Forestry > Crops & Seed,-,-,-,-,Business & Industrial,Agriculture & Forestry,Crops & Seed,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley > Vertical > Condiments & Dressings,125.57,1003078396,Hidden Valley > Vertical > Condiments & Dressings,Jordyn Deromedi,,hiddenvalley.com,Clorox_Hidden Valley Ranch_AKQA_2018_Q2_Segments,Hidden Valley,Vertical,Condiments & Dressings,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Tourist Destinations > Beaches & Islands,126.33,1001015119,Travel > Tourist Destinations > Beaches & Islands,-,-,-,-,Travel,Tourist Destinations,Beaches & Islands,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 2522149,N/A,ShareThis > Interest from Social Activity > MSFT Edge > Custom > Security,126.49,1002704626,MSFT Edge > Custom > Security,Ivy Levine,Aegis Group,Microsoft NY,MSFT_Edge_Segments_Q1_2018,MSFT Edge,Custom,Security,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 134,N/A,ShareThis > Interest from Social Activity > Amtrak > Custom > Social Diversity,129.86,1002851766,Amtrak > Custom > Social Diversity,Alex Walsh,Interpublic,Amtrak,Amtrak_Initiative_2018_Segments,Amtrak,Custom,Social Diversity,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 1431158,N/A,ShareThis > Interest from Social Activity > Emirates > Custom > Entertainment,131.04,1003167679,Emirates > Custom > Entertainment,Kristin Reed,Havas Digital,Emirates Airlines,Emirates Indian American Campaign_Affiperf_2018_Segments,Emirates,Custom,Entertainment,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley > Custom > Hidden Valley Ranch Competitive Conquest,131.21,1003078386,Hidden Valley > Custom > Hidden Valley Ranch Competitive Conquest,Jordyn Deromedi,,hiddenvalley.com,Clorox_Hidden Valley Ranch_AKQA_2018_Q2_Segments,Hidden Valley,Custom,Hidden Valley Ranch Competitive Conquest,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Food & Drink > Cooking & Recipes > Bbq & Grilling,135.74,1001013239,Food & Drink > Cooking & Recipes > Bbq & Grilling,-,-,-,-,Food & Drink,Cooking & Recipes,Bbq & Grilling,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Computers & Electronics > Programming,136.24,1001013019,Computers & Electronics > Programming,-,-,-,-,Computers & Electronics,Programming,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Health Education & Medical Training,138.54,1001013529,Health > Health Education & Medical Training,-,-,-,-,Health,Health Education & Medical Training,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,upgrade_30127,N/A,ShareThis > Finance > Financial Planning & Management > Asset & Portfolio Management,140.13,1001013139,Finance > Financial Planning & Management > Asset & Portfolio Management,-,-,-,-,Finance,Financial Planning & Management,Asset & Portfolio Management,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Finance > Insurance > Travel Insurance,142.91,1001013179,Finance > Insurance > Travel Insurance,-,-,-,-,Finance,Insurance,Travel Insurance,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Custom > State Farm HSP,144.28,1002846836,State Farm > Custom > State Farm HSP,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Custom,State Farm HSP,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Internet & Telecom > Web Services > Search Engine Optimization & Marketing,145.83,1001290489,Internet & Telecom > Web Services > Search Engine Optimization & Marketing,-,-,-,-,Internet & Telecom,Web Services,Search Engine Optimization & Marketing,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,150.8,1001012399,Arts & Entertainment > Visual Art & Design > Art Museums & Galleries,-,-,-,-,Arts & Entertainment,Visual Art & Design,Art Museums & Galleries,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Seasonal,,Google DDP Reseller System Account,N/A,ShareThis > Seasonal > Summer > Travelers,153.39,1001326799,Seasonal > Summer > Travelers,-,-,-,-,Seasonal,Summer,Travelers,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Internet & Telecom > Email & Messaging > Text & Instant Messaging,157.2,1001010389,Internet & Telecom > Email & Messaging > Text & Instant Messaging,-,-,-,-,Internet & Telecom,Email & Messaging,Text & Instant Messaging,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Science > Biological Sciences > Genetics,157.98,1001009609,Science > Biological Sciences > Genetics,-,-,-,-,Science,Biological Sciences,Genetics,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Jobs & Education > Education > Early Childhood Education,168.45,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 1431158,N/A,ShareThis > Interest from Social Activity > Emirates > Custom > Indian American Culture,170.61,1003167699,Emirates > Custom > Indian American Culture,Kristin Reed,Havas Digital,Emirates Airlines,Emirates Indian American Campaign_Affiperf_2018_Segments,Emirates,Custom,Indian American Culture,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Pediatrics,175.18,1001013589,Health > Pediatrics,-,-,-,-,Health,Pediatrics,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 1164746,N/A,ShareThis > Interest from Social Activity > Warner Bros > Custom > Melissa McCarthy,185.24,1003028136,Warner Bros > Custom > Melissa McCarthy,Poojita Raju,Aegis Group,Warner Bros,Theatrical_WarnerBros_Life of the Party_Merkle_2018_Q2_Segments,Warner Bros,Custom,Melissa McCarthy,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Life Event,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Life Event > College Graduation,186.28,1002846826,State Farm > Life Event > College Graduation,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Life Event,College Graduation,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 849131,N/A,ShareThis > Interest from Social Activity > Whirlpool > Remodeling Social,196.27,1000748866,Whirlpool > Remodeling Social,Jessica Ackerson,Publicis,Whirlpool,Whirlpool_Duress_Digitas_2016_Q3,Whirlpool,Remodeling Social,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 207,N/A,ShareThis > Interest from Social Data > Ben & Jerry's > Vertical > Computer & Video Games,201.12,1003089636,Interest from Social Data > Ben & Jerry's > Vertical > Computer & Video Games,Ivy Levine,Aegis Group,Ben & Jerry's,Ben&Jerry_Commuter_2018_Q2Q3_Seg,Interest from Social Data,Ben & Jerry's,Vertical,Computer & Video Games,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Break.com - DFP,N/A,ShareThis > People & Society > Ethnic & Identity Groups > Africans & Diaspora,221.77,1001014309,People & Society > Ethnic & Identity Groups > Africans & Diaspora,-,-,-,-,People & Society,Ethnic & Identity Groups,Africans & Diaspora,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Travel > Specialty Travel > Adventure Travel,221.94,1001009159,Travel > Specialty Travel > Adventure Travel,-,-,-,-,Travel,Specialty Travel,Adventure Travel,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Law & Government > Legal > Accident & Personal Injury Law,223.3,1001014089,Law & Government > Legal > Accident & Personal Injury Law,-,-,-,-,Law & Government,Legal,Accident & Personal Injury Law,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Life Event,,Bid Manager Partner 191,N/A,ShareThis > Interest from Social Activity > State Farm > Life Event > New Parent,224.02,1002846766,State Farm > Life Event > New Parent,Kelly Elbert,Omnicom,State Farm Insurance,State Farm_LifeEvents_OMD_2018_FY_Segments,State Farm,Life Event,New Parent,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Jobs & Education > Education > Primary & Secondary Schooling (k-12),227.71,1001010279,Jobs & Education > Education > Primary & Secondary Schooling (k-12),-,-,-,-,Jobs & Education,Education,Primary & Secondary Schooling (k-12),,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > People & Society > Social Issues & Advocacy > Same-Sex Marriage,239.95,1001014459,People & Society > Social Issues & Advocacy > Same-Sex Marriage,-,-,-,-,People & Society,Social Issues & Advocacy,Same-Sex Marriage,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Health > Medical Facilities & Services > Hospitals & Treatment Centers,245.13,1001010709,Health > Medical Facilities & Services > Hospitals & Treatment Centers,-,-,-,-,Health,Medical Facilities & Services,Hospitals & Treatment Centers,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Beauty & Fitness > Fashion & Style,261.39,1001011629,Beauty & Fitness > Fashion & Style,-,-,-,-,Beauty & Fitness,Fashion & Style,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley > Custom > Recipes and Cookbooks,267.38,1001628136,Hidden Valley > Custom > Recipes and Cookbooks,Jordyn Deromedi,Not Applicable,hiddenvalley.com,Clorox_Hidden Valley JAS Video_AKQA_2017_Q3_Segments,Hidden Valley,Custom,Recipes and Cookbooks,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Law & Government > Government > State & Local Government,269.88,1001010179,Law & Government > Government > State & Local Government,-,-,-,-,Law & Government,Government,State & Local Government,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Vertical,,Bid Manager Partner 641736,N/A,ShareThis > Interest from Social Activity > Nestle Purina Corporate Segment,300.88,1002777576,Nestle Purina Corporate Segment,Alex Walsh,,Nestle USA,Nestle_Purina Corporate_Metavision_Q1-Q4_2018,Nestle Purina Corporate Segment,,,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,BD,Branded,Vertical,,Google DDP Reseller System Account,N/A,ShareThis > Sports > Individual Sports > Golf,300.97,1001014929,Sports > Individual Sports > Golf,-,-,-,-,Sports,Individual Sports,Golf,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Partner 641736,N/A,ShareThis > Interest from Social Activity > Nestle Pro Plan Intent > Custom > Simply Fit Cat,312.42,1002708466,Nestle Pro Plan Intent > Custom > Simply Fit Cat,Alex Walsh,WPP Group,Nestle USA,Pro Plan Intent_Nestle_Metavision_2018,Nestle Pro Plan Intent,Custom,Simply Fit Cat,,,
2018,Q2,May,Doubleclick,N/A,US,Liveramp,Direct Sales,Branded,Custom,,Bid Manager Advertiser 1011933,N/A,ShareThis > Interest from Social Activity > Hidden Valley Ranch > Custom > Ranch,322.63,1002692426,Hidden Valley Ranch > Custom > Ranch,Jordyn Deromedi,Not Applicable,hiddenvalley.com,Hidden Valley Ranch_Party Foods_AKQA_2018_Q1_Segments,Hidden Valley Ranch,Custom,Ranch,,,
